id_material,date,material_name,type,amount,unit,photo
86,2024-05-29,"General Paper Residue",Residue,16.2,Kg,https://wiseorganicfarm.com/composbte/uploads/files/4giqe8odj0wlazv.jpg
87,2024-05-29,"General Plastic Residue",Residue,11.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/iak2hd0sc4px7ug.jpg
88,2024-05-29,"Glass Bottle","Non Organic",2.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ua_38gqswnxjf64.jpg
89,2024-05-29,"Plastic Bag Liner",Residue,2.00,Kg,https://wiseorganicfarm.com/composbte/uploads/files/mcfeho324tdauj7.jpg
90,2024-05-29,"Plastic bottle","Non Organic",0.58,Kg,https://wiseorganicfarm.com/composbte/uploads/files/wiyhjru1xsqa5k4.jpg
91,2024-05-29,Slipper,Other,0.67,Kg,https://wiseorganicfarm.com/composbte/uploads/files/mto5yhb648akqwr.jpg
92,2024-05-29,"Tetra Pack","Non Organic",1.56,Kg,https://wiseorganicfarm.com/composbte/uploads/files/8l5khtef432vxba.jpg
93,2024-05-29,"Wet Organic (Food Waste)",Organic,65.9,Kg,https://wiseorganicfarm.com/composbte/uploads/files/z9iy2ruow45htjl.jpg
77,2024-05-28,"Aluminium Can","Non Organic",0.46,Kg,https://wiseorganicfarm.com/composbte/uploads/files/xha1e478sikpucj.jpg
78,2024-05-28,"General Paper Residue",Residue,27.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/sx37jca0ty5oqgn.jpg
79,2024-05-28,"General Plastic Residue",Residue,10.75,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zb8k1y2ahint6w_.jpg
80,2024-05-28,"Glass Bottle","Non Organic",1.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9_fuo0gdkrpz4t5.jpg
81,2024-05-28,"Plastic Bag Liner",Residue,2.6,Kg,https://wiseorganicfarm.com/composbte/uploads/files/evih09yq6p347bl.jpg
82,2024-05-28,"Plastic bottle","Non Organic",0.45,Kg,https://wiseorganicfarm.com/composbte/uploads/files/jb29odmc58ahyql.jpg
83,2024-05-28,"Wet Organic (Food Waste)",Organic,70.1,Kg,https://wiseorganicfarm.com/composbte/uploads/files/5ntsb2jlmy8fdz3.jpg
67,2024-05-27,"Aluminium Can","Non Organic",0.91,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7gxu_k5dyoatvce.jpg
68,2024-05-27,Candle,Other,0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/z_yd5eqn2f714cj.jpg
69,2024-05-27,"General Paper Residue",Residue,16.7,Kg,https://wiseorganicfarm.com/composbte/uploads/files/ngsh4f8yd19p_lo.jpg
70,2024-05-27,"General Plastic Residue",Residue,8.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/qb4908jf1nugitd.jpg
71,2024-05-27,"Glass Bottle","Non Organic",1.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/apqlij0t5kn2fm6.jpg
72,2024-05-27,"Plastic Bag Liner",Residue,2.8,Kg,https://wiseorganicfarm.com/composbte/uploads/files/i3yxq_1bhajgoeu.jpg
73,2024-05-27,"Plastic bottle","Non Organic",0.5,Kg,https://wiseorganicfarm.com/composbte/uploads/files/yzvd_3uhjxl24e5.jpg
74,2024-05-27,Slipper,Other,0.4,Kg,https://wiseorganicfarm.com/composbte/uploads/files/9wce5utqakbz1sp.jpg
75,2024-05-27,"Tetra Pack","Non Organic",0.65,Kg,https://wiseorganicfarm.com/composbte/uploads/files/bgva1ldeu6rhsm_.jpg
76,2024-05-27,"Wet Organic (Food Waste)",Organic,53.3,Kg,https://wiseorganicfarm.com/composbte/uploads/files/893d5xypjnr6v0a.jpg
57,2024-05-26,"Aluminium Can","Non Organic",1.1,Kg,
58,2024-05-26,Candle,Other,0.4,Kg,
59,2024-05-26,"General Paper Residue",Residue,30.6,Kg,
60,2024-05-26,"General Plastic Residue",Residue,17.6,Kg,
61,2024-05-26,"Glass Bottle","Non Organic",12.1,Kg,
62,2024-05-26,"Plastic Bag Liner",Residue,3.4,Kg,
63,2024-05-26,"Plastic bottle","Non Organic",3,Kg,
64,2024-05-26,Slipper,Other,0.3,Kg,
65,2024-05-26,"Tetra Pack","Non Organic",0.4,Kg,
66,2024-05-26,"Wet Organic (Food Waste)",Organic,60.2,Kg,
50,2024-05-25,"General Paper Residue",Residue,25,Kg,
51,2024-05-25,"General Plastic Residue",Residue,16,Kg,
52,2024-05-25,"Aluminium Can","Non Organic",0.25,Kg,
53,2024-05-25,"Tetra Pack","Non Organic",0.1,Kg,
54,2024-05-25,"Plastic Bag Liner",Residue,3.00,Kg,
55,2024-05-25,"Glass Bottle","Non Organic",5,Kg,
56,2024-05-25,"Wet Organic (Food Waste)",Organic,63,Kg,
32,2024-05-24,"Aluminium Can","Non Organic",0.14,Kg,https://wiseorganicfarm.com/composbte/uploads/files/_d720b9f8lqunck.jpg
33,2024-05-24,Candle,"Non Organic",0.36,Kg,https://wiseorganicfarm.com/composbte/uploads/files/25acoyihqf94kzr.jpg
34,2024-05-24,"General Paper Residue",Residue,14.30,Kg,https://wiseorganicfarm.com/composbte/uploads/files/x3oyphtmuefal91.jpg
35,2024-05-24,"General Plastic Residue",Residue,9.13,Kg,https://wiseorganicfarm.com/composbte/uploads/files/1hbjzk0o8s93e5u.jpg
36,2024-05-24,"Glass Bottle","Non Organic",7.45,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3frzbit15hyaq96.jpg
37,2024-05-24,"Plastic Bag Liner",Residue,2.13,Kg,https://wiseorganicfarm.com/composbte/uploads/files/p_izx1u67rw9vqy.jpg
38,2024-05-24,"Plastic bottle","Non Organic",0.14,Kg,https://wiseorganicfarm.com/composbte/uploads/files/0gk9c7tiu4_qd1e.jpg
39,2024-05-24,Slipper,Other,0.21,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lxh9zjdt8rg_yc5.jpg
40,2024-05-24,"Tetra Pack","Non Organic",0.12,Kg,https://wiseorganicfarm.com/composbte/uploads/files/n4_oqmk0rf1bg7s.jpg
49,2024-05-24,"Wet Organic (Food Waste)",Organic,44.40,Kg,https://wiseorganicfarm.com/composbte/uploads/files/60iuklemc9znvj3.jpg
22,2024-05-23,"Aluminium Can","Non Organic",0.85,Kg,https://wiseorganicfarm.com/composbte/uploads/files/02refhnywkv1i5b.jpg
23,2024-05-23,Candle,"Non Organic",0.43,Kg,https://wiseorganicfarm.com/composbte/uploads/files/b7yi9acro3glhvx.jpg
24,2024-05-23,"General Paper Residue",Residue,19.67,Kg,https://wiseorganicfarm.com/composbte/uploads/files/1k2wa67gj5_p3hu.jpg
25,2024-05-23,"General Plastic Residue",Residue,10.82,Kg,https://wiseorganicfarm.com/composbte/uploads/files/x6h0pytelg4uw57.jpg
26,2024-05-23,"Glass Bottle","Non Organic",1.65,Kg,https://wiseorganicfarm.com/composbte/uploads/files/d5i6kgoqvef7whp.jpg
27,2024-05-23,"Plastic Bag Liner",Residue,2.52,Kg,https://wiseorganicfarm.com/composbte/uploads/files/zwud768tne9lm2v.jpg
28,2024-05-23,"Plastic bottle","Non Organic",0.71,Kg,https://wiseorganicfarm.com/composbte/uploads/files/tgab1slqdjr82yc.jpg
29,2024-05-23,Slipper,Other,0.40,Kg,https://wiseorganicfarm.com/composbte/uploads/files/o_8d9l7wiv510zx.jpg
30,2024-05-23,"Tetra Pack","Non Organic",0.62,Kg,https://wiseorganicfarm.com/composbte/uploads/files/o8nuqxfaljce567.jpg
31,2024-05-23,"Wet Organic (Food Waste)",Organic,48.50,Kg,https://wiseorganicfarm.com/composbte/uploads/files/uxd29pztw8ghybk.jpg
12,2024-05-22,"Aluminium Can","Non Organic",0.97,Kg,https://wiseorganicfarm.com/composbte/uploads/files/in7eqx3j5p4c6_2.jpg
13,2024-05-22,Candle,"Non Organic",2.60,Kg,https://wiseorganicfarm.com/composbte/uploads/files/6fdpc8j_oslh31x.jpg
14,2024-05-22,"Glass Bottle","Non Organic",3.00,Kg,https://wiseorganicfarm.com/composbte/uploads/files/drckx158gyp0lbz.jpg
15,2024-05-22,"General Paper Residue",Residue,18.15,Kg,https://wiseorganicfarm.com/composbte/uploads/files/lszj5q0nkcaw34g.jpg
16,2024-05-22,"General Plastic Residue",Residue,7.72,Kg,https://wiseorganicfarm.com/composbte/uploads/files/h4nts8oj35z2vp0.jpg
17,2024-05-22,"Plastic Bag Liner",Residue,2.00,Kg,https://wiseorganicfarm.com/composbte/uploads/files/7u_9rt6v5emq2oc.jpg
18,2024-05-22,"Plastic bottle","Non Organic",1.25,Kg,https://wiseorganicfarm.com/composbte/uploads/files/dt61_3hfjwsmce7.jpg
19,2024-05-22,"Tetra Pack","Non Organic",0.65,Kg,https://wiseorganicfarm.com/composbte/uploads/files/3dmbi4xa6zech2f.jpg
20,2024-05-22,"Wet Organic (Food Waste)",Organic,44.40,Kg,https://wiseorganicfarm.com/composbte/uploads/files/xaq1_lupg8fse6i.jpg
21,2024-05-22,Slipper,Other,0.55,Kg,https://wiseorganicfarm.com/composbte/uploads/files/pih3q_b8ryz4tmg.jpg
3,2024-05-21,"Aluminium Can","Non Organic",0.330,Kg,
4,2024-05-21,"General Paper Residue",Residue,13.04,Kg,
5,2024-05-21,"General Plastic Residue",Residue,6.275,Kg,
6,2024-05-21,"Glass Bottle","Non Organic",1.02,Kg,
7,2024-05-21,"Plastic Bag Liner",Residue,1.71,Kg,
8,2024-05-21,"Tetra Pack","Non Organic",0.31,Kg,
9,2024-05-21,"Plastic bottle","Non Organic",0.39,Kg,
10,2024-05-21,"Wet Organic (Food Waste)",Organic,41.64,Kg,
11,2024-05-21,Candle,Other,0.29,Kg,
41,2024-05-20,"Aluminium Can","Non Organic",0.82,Kg,
42,2024-05-20,"General Paper Residue",Residue,20.96,Kg,
43,2024-05-20,"General Plastic Residue",Residue,15.13,Kg,
44,2024-05-20,"Plastic Bag Liner",Residue,2.55,Kg,
45,2024-05-20,"Plastic bottle","Non Organic",2.53,Kg,
46,2024-05-20,Slipper,Other,0.25,Kg,
47,2024-05-20,"Wet Organic (Food Waste)",Organic,69.15,Kg,
48,2024-05-20,"Tetra Pack","Non Organic",1.06,Kg,
